SOURCE;TARGET;TYPE;ID;LABEL
https://www.programme-tv.net;https://www.programme-tv.net/programme/series-tv/r407723-unforgotten-le-passe-deterre/8610691-unforgotten-le-passe-deterre/;;;Unforgotten  le passé déterré
https://www.programme-tv.net;https://www.programme-tv.net/programme/series-tv/r1549439465-polly-pocket-2018/;;;Polly Pocket 2018
https://www.programme-tv.net;https://www.programme-tv.net/programme/series-tv/r354775-shaun-le-champion/;;;Shaun le champion
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r47925-24-heures-aux-urgences/;;;24 heures aux urgences
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r47925-24-heures-aux-urgences/3912709-cas-troublants/;;;24 heures aux urgences
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r1549323045-la-science-des-forces-de-la-nature/13648177-la-foudre/;;;La science des forces de la nature
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r1549323045-la-science-des-forces-de-la-nature/14137795-tsunamis/;;;La science des forces de la nature
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r387222-asphalt-cowboys/;;;Asphalt Cowboys
https://www.programme-tv.net;https://www.programme-tv.net/programme/series-tv/r1549282983-hooten-and-the-lady-chasseurs-de-tresors/;;;Hooten and the Lady  chasseurs de trésors
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r1549501565-la-veritable-histoire-des-templiers/17615900-la-naissance-dun-ordre/;;;La véritable histoire des Templiers
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r292900-storage-wars-encheres-surprises/20454609-encheres-et-pizzas/;;;Storage Wars  enchères surprises
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r292900-storage-wars-encheres-surprises/;;;Storage Wars  enchères surprises
https://www.programme-tv.net;https://www.programme-tv.net/programme/series-tv/r1549337527-good-doctor-2017/;;;Good Doctor 2017
https://www.programme-tv.net;https://www.programme-tv.net/programme/series-tv/r1549337527-good-doctor-2017/23272596-le-grand-jour/;;;Good Doctor 2017
https://www.programme-tv.net;https://www.programme-tv.net/programme/autre/r309674-the-voice-la-plus-belle-voix/14581597-episode-2/;;;The Voice, la plus belle voix
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r296584-americars-pieces-detachees/;;;Americars  pièces détachées
https://www.programme-tv.net;https://www.programme-tv.net/news/evenement/salto-series-films-documentaires-en-streaming/302167-salto-qui-est-edouard-damestoy-skateboard-horizon-verticale/;;;Skateboard  Horizon verticale
https://www.programme-tv.net;https://www.programme-tv.net/programme/jeunesse/r1549452244-mr-magoo-2019/15631786-les-fizz-dor/;;;Mr Magoo 2019
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r1549435461-snapped-les-femmes-tueuses/;;;Snapped  les femmes tueuses
https://www.programme-tv.net;https://www.programme-tv.net/programme/culture-infos/r293815-shipping-wars-livraison-impossible/10487082-sos/;;;Shipping Wars  livraison impossible
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/h;;;H
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/autour_de;;;Autour de
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/Claude;;;Claude
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/Roger;;;Roger
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/will;;;Will
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/Sam;;;Sam
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/m%C3%A9dium;;;Medium
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/911;;;911
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/et_alors;;;Et alors 
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/twist;;;Twist
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/moka;;;Moka
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/balthazar;;;Balthazar
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/zouk;;;Zouk
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/d%C3%A9bat;;;Débat
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/visions;;;Visions
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/hobbies;;;Hobbies
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/kamikaze;;;Kamikaze
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/baby-boom;;;Baby boom
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/narvalo;;;Narvalo
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/vestiaire;;;Vestiaires
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/pr%C3%A9dateur;;;Prédateurs
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/moonwalk;;;Moonwalk
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/Karambolage;;;Karambolage
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/dynasties;;;Dynasties
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/nawak;;;Nawak
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/Ca%C3%AFn;;;Caïn
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/hors_de_contr%C3%B4le;;;Hors de contrôle
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/police_de_caract%C3%A8res;;;Police de caractères
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/PJ;;;P.J.
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/blood;;;Blood & Treasure
https://fr.wiktionary.org;https://fr.wiktionary.org/wiki/zig;;;Zig & Sharko
https://www.lindependant.fr;https://www.lindependant.fr/2022/11/02/ligue-des-champions-le-psg-finit-deuxieme-du-groupe-h-la-liste-des-qualifies-pour-les-8es-de-finale-10778453.php;;;H
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/autour_de/6881#:~:text=d'un%20livre.-,autour%20de%20pr%C3%A9p.,(quelquefois%20renforc%C3%A9%20par%20tout).;;;Autour de
https://www.larousse.fr;https://www.larousse.fr/encyclopedie/personnage/Claude_I_er/113754;;;Claude
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/capital/12900;;;Capital
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/anglais-francais/will/624355;;;Will
https://www.larousse.fr;https://www.larousse.fr/encyclopedie/vie-sauvage/scorpion/184018;;;Scorpion
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/rex/69192;;;Rex
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/m%C3%A9dium/50165;;;Medium
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/halo/38927;;;Halo
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/anglais-francais/target/617183;;;Target
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/anglais-francais/monk/595906;;;Monk
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/twist/80349;;;Twist
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/court-circuit/19961;;;Court circuit
https://www.larousse.fr;https://www.larousse.fr/encyclopedie/personnage/Hippocrate/123966;;;Hippocrate
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/profilage/64167;;;Profilage
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/d%C3%A9bat/21767;;;Débat
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/vision/82198;;;Visions
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/hobby/40124;;;Hobbies
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/kamikaze/45327;;;Kamikaze
https://www.larousse.fr;https://www.larousse.fr/encyclopedie/litterature/roman_noir/176586;;;Roman noir
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/vestiaire/81731;;;Vestiaires
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/ad_vitam_aeternam/1252;;;Ad vitam
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/pr%C3%A9dateur/63391;;;Prédateurs
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/kiva/45590;;;Kiva
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/dynastie/27101#:~:text=1.,activit%C3%A9s%20%3A%20La%20dynastie%20des%20Rockefeller.;;;Dynasties
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/anglais-francais/taffy/616917;;;Taffy
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/francais/P_J_/61253;;;P.J.
https://www.larousse.fr;https://www.larousse.fr/dictionnaires/anglais-francais/blood/566111;;;Blood & Treasure
https://www.larousse.fr;https://www.larousse.fr/encyclopedie/personnage/Marie-Th%C3%A9r%C3%A8se/131887;;;Marie Thérèse d'Autriche
https://www.linternaute.fr;https://www.linternaute.fr/dictionnaire/fr/definition/autour-de/;;;Autour de
https://www.linternaute.fr;https://www.linternaute.fr/science/biographie/1778010-hippocrate-biographie-courte-dates-citations/;;;Hippocrate
https://www.linternaute.fr;https://www.linternaute.fr/dictionnaire/fr/definition/hobby/;;;Hobbies
https://www.linternaute.fr;https://www.linternaute.fr/dictionnaire/fr/definition/narvalo/;;;Narvalo
https://dictionnaire.lerobert.com;https://dictionnaire.lerobert.com/definition/autour;;;Autour de
https://dictionnaire.lerobert.com;https://dictionnaire.lerobert.com/definition/face-a-face;;;Face à face
https://dictionnaire.lerobert.com;https://dictionnaire.lerobert.com/definition/vision;;;Visions
https://dictionnaire.lerobert.com;https://dictionnaire.lerobert.com/definition/predateur;;;Prédateurs
https://dictionnaire.lerobert.com;https://dictionnaire.lerobert.com/definition/zig;;;Zig & Sharko
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/autour%20de;;;Autour de
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/claude;;;Claude
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/messe;;;Messe
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/%C3%A9den;;;Eden
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/m%C3%A9dium;;;Medium
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/face-%C3%A0-face;;;Face à face
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/court-circuit;;;Court circuit
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/kamikaze;;;Kamikaze
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/pr%C3%A9dateur;;;Prédateurs
https://www.cnrtl.fr;https://www.cnrtl.fr/definition/zig;;;Zig & Sharko
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/autour-de;;;Autour de
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/kamikaze;;;Kamikaze
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/48-heures;;;48 heures
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/nawak;;;Nawak
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/hors-de-controle;;;Hors de contrôle
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/flippe;;;Flippé
https://www.lalanguefrancaise.com;https://www.lalanguefrancaise.com/dictionnaire/definition/zig;;;Zig & Sharko
https://www.france.tv;https://www.france.tv/slash/autour-de/;;;Autour de
https://www.france.tv;https://www.france.tv/france-3/plus-belle-la-vie/;;;Plus belle la vie
https://www.france.tv;https://www.france.tv/france-3/plus-belle-la-vie/plus-belle-la-vie-saison-18/4232893-episode-du-mercredi-2-novembre-2022.html;;;Plus belle la vie
https://www.france.tv;https://www.france.tv/france-3/plus-belle-la-vie/toutes-les-videos/;;;Plus belle la vie
https://www.france.tv;https://www.france.tv/france-5/simon/;;;Simon
https://www.france.tv;https://www.france.tv/france-2/un-si-grand-soleil/;;;Un si grand soleil
https://www.france.tv;https://www.france.tv/france-2/un-si-grand-soleil/toutes-les-videos/;;;Un si grand soleil
https://www.france.tv;https://www.france.tv/france-2/nina/;;;Nina
https://www.france.tv;https://www.france.tv/france-3/rex/;;;Rex
https://www.france.tv;https://www.france.tv/france-3/rex/toutes-les-videos/;;;Rex
https://www.france.tv;https://www.france.tv/france-5/boris/;;;Boris
https://www.france.tv;https://www.france.tv/france-4/sherlock/;;;Sherlock
https://www.france.tv;https://www.france.tv/france-3/zip-zip/;;;Zip Zip
https://www.france.tv;https://www.france.tv/france-3/lego-ninjago/;;;Ninjago
https://www.france.tv;https://www.france.tv/france-5/peppa-pig/;;;Peppa Pig
https://www.france.tv;https://www.france.tv/france-3/face-a-face/;;;Face à face
https://www.france.tv;https://www.france.tv/france-2/candice-renoir/;;;Candice Renoir
https://www.france.tv;https://www.france.tv/series-et-fictions/series-fantastiques/doctor-who/;;;Doctor Who
https://www.france.tv;https://www.france.tv/slash/parlement/;;;Parlement
https://www.france.tv;https://www.france.tv/france-5/la-grande-librairie/;;;La grande librairie
https://www.france.tv;https://www.france.tv/france-5/la-grande-librairie/la-grande-librairie-saison-15/4233010-emission-du-mercredi-2-novembre-2022.html;;;La grande librairie
https://www.france.tv;https://www.france.tv/france-3/titeuf/;;;Titeuf
https://www.france.tv;https://www.france.tv/france-3/tandem/;;;Tandem
https://www.france.tv;https://www.france.tv/france-5/sam-le-pompier/;;;Sam le pompier
https://www.france.tv;https://www.france.tv/sport/tennis/roland-garros/;;;Tennis  Roland Garros
https://www.france.tv;https://www.france.tv/france-2/capitaine-marleau/;;;Capitaine Marleau
https://www.france.tv;https://www.france.tv/france-4/tom-sawyer/;;;Tom Sawyer
https://www.france.tv;https://www.france.tv/france-3/alex-hugo/;;;Alex Hugo
https://www.france.tv;https://www.france.tv/france-3/cassandre/;;;Cassandre
https://www.france.tv;https://www.france.tv/france-2/envoye-special/;;;Envoyé spécial
https://www.france.tv;https://www.france.tv/france-3/la-stagiaire/;;;La stagiaire
https://www.france.tv;https://www.france.tv/france-5/pierre-lapin/;;;Pierre Lapin
https://www.france.tv;https://www.france.tv/france-5/pierre-lapin/toutes-les-videos/;;;Pierre Lapin
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/au-galop/;;;Au galop 
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/au-galop/saison-1/;;;Au galop 
https://www.france.tv;https://www.france.tv/france-3/les-grandes-grandes-vacances/;;;Les grandes grandes vacances
https://www.france.tv;https://www.france.tv/france-3/les-grandes-grandes-vacances/saison-1/1135349-les-grandes-grandes-vacances.html;;;Les grandes grandes vacances
https://www.france.tv;https://www.france.tv/france-5/normal-people/;;;Normal People
https://www.france.tv;https://www.france.tv/france-2/affaires-sensibles/;;;Affaires sensibles
https://www.france.tv;https://www.france.tv/france-2/le-tour-du-monde-en-80-jours/;;;Le tour du monde en 80 jours
https://www.france.tv;https://www.france.tv/france-5/sur-le-front/;;;Sur le front
https://www.france.tv;https://www.france.tv/france-3/thalassa/;;;Thalassa
https://www.france.tv;https://www.france.tv/sport/cyclisme/tour-de-france/;;;Cyclisme  Tour de France
https://www.france.tv;https://www.france.tv/france-3/mongeville/;;;Mongeville
https://www.france.tv;https://www.france.tv/france-5/masha-et-michka/toutes-les-videos/;;;Masha et Michka
https://www.france.tv;https://www.france.tv/france-2/the-tourist/;;;The Tourist
https://www.france.tv;https://www.france.tv/france-2/the-tourist/toutes-les-videos/;;;The Tourist
https://www.france.tv;https://www.france.tv/france-3/crimes-parfaits/;;;Crimes parfaits
https://www.france.tv;https://www.france.tv/france-3/crimes-parfaits/toutes-les-videos/;;;Crimes parfaits
https://www.france.tv;https://www.france.tv/france-2/manipulations/;;;Manipulations
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/foot2rue/;;;Foot 2 rue
https://www.france.tv;https://www.france.tv/france-2/double-je/;;;Double je
https://www.france.tv;https://www.france.tv/france-4/une-saison-au-zoo/;;;Une saison au zoo
https://www.france.tv;https://www.france.tv/france-3/boule-et-bill/;;;Boule et Bill
https://www.france.tv;https://www.france.tv/france-2/major-crimes/;;;Major Crimes
https://www.france.tv;https://www.france.tv/france-2/ce-que-pauline-ne-vous-dit-pas/;;;Ce que Pauline ne vous dit pas
https://www.france.tv;https://www.france.tv/france-3/des-racines-et-des-ailes/;;;Des racines et des ailes
https://www.france.tv;https://www.france.tv/france-3/des-racines-et-des-ailes/toutes-les-videos/;;;Des racines et des ailes
https://www.france.tv;https://www.france.tv/france-3/alexandra-ehle/;;;Alexandra Ehle
https://www.france.tv;https://www.france.tv/france-3/carnets-de-julie/;;;Les carnets de Julie
https://www.france.tv;https://www.france.tv/france-4/les-dalton/;;;Les Dalton
https://www.france.tv;https://www.france.tv/france-3/commissaire-dupin/;;;Commissaire Dupin
https://www.france.tv;https://www.france.tv/france-2/meurtres-au-paradis/;;;Meurtres au paradis
https://www.france.tv;https://www.france.tv/france-5/bluey/;;;Bluey
https://www.france.tv;https://www.france.tv/france-2/vestiaires/;;;Vestiaires
https://www.france.tv;https://www.france.tv/france-5/des-trains-pas-comme-les-autres/;;;Des trains pas comme les autres
https://www.france.tv;https://www.france.tv/france-5/des-trains-pas-comme-les-autres/toutes-les-videos/;;;Des trains pas comme les autres
https://www.france.tv;https://www.france.tv/france-3/inspecteur-lewis/;;;Inspecteur Lewis
https://www.france.tv;https://www.france.tv/france-2/broadchurch/;;;Broadchurch
https://www.france.tv;https://www.france.tv/france-5/48-heures/;;;48 heures
https://www.france.tv;https://www.france.tv/france-2/le-jour-du-seigneur/;;;Le jour du Seigneur
https://www.france.tv;https://www.france.tv/france-3/brokenwood/;;;Brokenwood
https://www.france.tv;https://www.france.tv/france-3/martin-matin/;;;Martin Matin
https://www.france.tv;https://www.france.tv/france-5/echappees-belles/;;;Echappées belles
https://www.france.tv;https://www.france.tv/france-5/echappees-belles/toutes-les-videos/;;;Echappées belles
https://www.france.tv;https://www.france.tv/france-3/shaun-le-mouton/;;;Shaun le mouton
https://www.france.tv;https://www.france.tv/france-3/hudson-et-rex/;;;Hudson et Rex
https://www.france.tv;https://www.france.tv/slash/moonwalk/;;;Moonwalk
https://www.france.tv;https://www.france.tv/france-3/grantchester/;;;Grantchester
https://www.france.tv;https://www.france.tv/france-3/grantchester/grantchester-saison-5/;;;Grantchester
https://www.france.tv;https://www.france.tv/france-4/les-triples/toutes-les-videos/;;;Les triplés
https://www.france.tv;https://www.france.tv/france-4/les-triples/saison-1/?page=1;;;Les triplés
https://www.france.tv;https://www.france.tv/france-2/tropiques-criminels/;;;Tropiques criminels
https://www.france.tv;https://www.france.tv/france-2/la-faute-a-rousseau/;;;La faute à Rousseau
https://www.france.tv;https://www.france.tv/france-2/disparition-inquietante/;;;Disparition inquiétante
https://www.france.tv;https://www.france.tv/france-3/un-cas-pour-deux/;;;Un cas pour deux
https://www.france.tv;https://www.france.tv/france-4/teen-titans-go/;;;Teen Titans Go 
https://www.france.tv;https://www.france.tv/france-2/le-crime-lui-va-si-bien/;;;Le crime lui va si bien
https://www.france.tv;https://www.france.tv/series-et-fictions/telefilms/1125111-le-crime-lui-va-si-bien.html;;;Le crime lui va si bien
https://www.france.tv;https://www.france.tv/france-4/angelo-la-debrouille/;;;Angelo la débrouille
https://www.france.tv;https://www.france.tv/france-3/anatole-latuile/;;;Anatole Latuile
https://www.france.tv;https://www.france.tv/france-3/grizzy-et-les-lemmings/;;;Grizzy et les lemmings
https://www.france.tv;https://www.france.tv/france-3/les-enquetes-de-murdoch/;;;Les enquêtes de Murdoch
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/nawak/;;;Nawak
https://www.france.tv;https://www.france.tv/france-2/doctor-cain/;;;Caïn
https://www.france.tv;https://www.france.tv/france-3/inspecteur-barnaby/;;;Inspecteur Barnaby
https://www.france.tv;https://www.france.tv/france-3/meurtres-en-eaux-troubles/;;;Meurtres en eaux troubles
https://www.france.tv;https://www.france.tv/france-3/cap-sud-ouest/;;;Cap Sud Ouest
https://www.france.tv;https://www.france.tv/france-3/nouvelle-aquitaine/cap-sud-ouest/;;;Cap Sud Ouest
https://www.france.tv;https://www.france.tv/france-4/taffy/;;;Taffy
https://www.france.tv;https://www.france.tv/france-2/n-oubliez-pas-les-paroles/;;;N'oubliez pas les paroles
https://www.france.tv;https://www.france.tv/france-2/la-grande-soiree-de-soolking/;;;La grande soirée
https://www.france.tv;https://www.france.tv/france-2/amour-gloire-et-beaute/;;;Amour, gloire et beauté
https://www.france.tv;https://www.france.tv/france-2/amour-gloire-et-beaute/saison-1/4233208-episode-du-mercredi-2-novembre-2022.html;;;Amour, gloire et beauté
https://www.france.tv;https://www.france.tv/france-2/non-elucide/;;;Non élucidé
https://www.france.tv;https://www.france.tv/france-5/gigantosaurus/;;;Gigantosaurus
https://www.france.tv;https://www.france.tv/france-3/le-monde-de-jamy/;;;Le monde de Jamy
https://www.france.tv;https://www.france.tv/france-3/le-monde-de-jamy/toutes-les-videos/;;;Le monde de Jamy
https://www.france.tv;https://www.france.tv/france-3/les-enquetes-de-morse/;;;Les enquêtes de Morse
https://www.france.tv;https://www.france.tv/france-3/les-enquetes-de-morse/toutes-les-videos/;;;Les enquêtes de Morse
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/pompon-ours/;;;Pompon Ours
https://www.france.tv;https://www.france.tv/france-2/the-victim/;;;The Victim
https://www.france.tv;https://www.france.tv/france-2/the-victim/1075097-the-victim.html;;;The Victim
https://www.france.tv;https://www.france.tv/series-et-fictions/telefilms/1259593-police-de-caracteres.html;;;Police de caractères
https://www.france.tv;https://www.france.tv/sport/rugby/tournoi-des-vi-nations-de-rugby/;;;Rugby  Tournoi des Six Nations
https://www.france.tv;https://www.france.tv/france-2/la-derniere-vague/;;;La dernière vague
https://www.france.tv;https://www.france.tv/france-5/les-pyjamasques/;;;Les Pyjamasques
https://www.france.tv;https://www.france.tv/france-4/44-chats/;;;44 chats
https://www.france.tv;https://www.france.tv/france-4/histoires-de-mots/;;;Histoires de mots
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/idefix-et-les-irreductibles/;;;Idéfix et les Irréductibles
https://www.france.tv;https://www.france.tv/france-4/molusco/;;;Molusco
https://www.france.tv;https://www.france.tv/france-4/molusco/saison-1/;;;Molusco
https://www.france.tv;https://www.france.tv/france-2/fais-pas-ci-fais-pas-ca/;;;Fais pas ci, fais pas ça
https://www.france.tv;https://www.france.tv/france-5/ernest-et-celestine/;;;Ernest et Célestine
https://www.france.tv;https://www.france.tv/france-5/c-dans-l-air/;;;C dans l'air
https://www.france.tv;https://www.france.tv/france-3/les-enquetes-de-vera/;;;Les enquêtes de Vera
https://www.france.tv;https://www.france.tv/france-2/mr-robot/;;;Mr. Robot
https://www.france.tv;https://www.france.tv/france-2/l-amie-prodigieuse/;;;L'amie prodigieuse
https://www.france.tv;https://www.france.tv/france-4/power-players/;;;Power Players
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/power-players/;;;Power Players
https://www.france.tv;https://www.france.tv/france-4/zafari/;;;Zafari
https://www.france.tv;https://www.france.tv/france-4/zafari/toutes-les-videos/;;;Zafari
https://www.france.tv;https://www.france.tv/france-4/team-dronix/;;;Team Dronix
https://www.france.tv;https://www.france.tv/france-4/team-dronix/team-dronix-saison-1/;;;Team Dronix
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/disco-dragon/;;;Disco Dragon
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/disco-dragon/toutes-les-videos/;;;Disco Dragon
https://www.france.tv;https://www.france.tv/france-3/recherche-heritiers/;;;Recherche héritiers
https://www.france.tv;https://www.france.tv/france-4/organisation-super-insolite/;;;Organisation Super Insolite
https://www.france.tv;https://www.france.tv/france-4/organisation-super-insolite/saison-1/;;;Organisation Super Insolite
https://www.france.tv;https://www.france.tv/france-5/j-irai-dormir-chez-vous/;;;J'irai dormir chez vous
https://www.france.tv;https://www.france.tv/spectacles-et-culture/festivals/culturebox-festival/;;;Culturebox Festival
https://www.france.tv;https://www.france.tv/france-5/petit-malabar/;;;Petit Malabar
https://www.france.tv;https://www.france.tv/france-4/craig-de-la-crique/;;;Craig de la crique
https://www.france.tv;https://www.france.tv/france-5/sale-temps-pour-la-planete/;;;Sale temps pour la planète
https://www.france.tv;https://www.france.tv/france-5/sale-temps-pour-la-planete/toutes-les-videos/;;;Sale temps pour la planète
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/anna-et-ses-amis/;;;Anna et ses amis
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/anna-et-ses-amis/toutes-les-videos/;;;Anna et ses amis
https://www.france.tv;https://www.france.tv/la1ere/saint-pierre-et-miquelon/esprits-criminels-unite-sans-frontieres/;;;Esprits criminels  unité sans frontières
https://www.france.tv;https://www.france.tv/france-3/scooby-doo-et-compagnie/;;;Scooby Doo et compagnie
https://www.france.tv;https://www.france.tv/france-3/scooby-doo-et-compagnie/toutes-les-videos/;;;Scooby Doo et compagnie
https://www.france.tv;https://www.france.tv/france-3/tom-et-jerry-show/;;;Tom et Jerry Show
https://www.france.tv;https://www.france.tv/france-3/tom-et-jerry-show/toutes-les-videos/;;;Tom et Jerry Show
https://www.france.tv;https://www.france.tv/france-5/les-avions-du-bout-du-monde/;;;Les avions du bout du monde
https://www.france.tv;https://www.france.tv/france-2/presence-protestante/;;;Présence protestante
https://www.france.tv;https://www.france.tv/france-3/mick-le-mini-chef/;;;Mick le mini chef
https://www.france.tv;https://www.france.tv/france-3/mick-le-mini-chef/toutes-les-videos/;;;Mick le mini chef
https://www.france.tv;https://www.france.tv/france-4/il-etait-une-fois-la-vie/;;;Il était une fois... la vie
https://www.france.tv;https://www.france.tv/france-5/t-choupi-et-ses-amis/;;;T'choupi et ses amis
https://www.france.tv;https://www.france.tv/france-3/la-vie-secrete-des-chansons/;;;La vie secrète des chansons
https://www.france.tv;https://www.france.tv/france-2/faites-entrer-l-accuse/;;;Faites entrer l'accusé
https://www.france.tv;https://www.france.tv/france-5/la-famille-blaireau-renard/;;;La famille Blaireau Renard
https://www.france.tv;https://www.france.tv/france-2/les-petits-meurtres-d-agatha-christie/;;;Les petits meurtres d'Agatha Christie
https://www.france.tv;https://www.france.tv/france-3/7-nains-et-moi/;;;Sept nains et moi
https://www.france.tv;https://www.france.tv/france-5/tip-la-souris/;;;Tip la souris
https://www.france.tv;https://www.france.tv/enfants/six-huit-ans/moi-a-ton-age/;;;Moi à ton âge
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/ana-filoute/;;;Ana Filoute
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/ana-filoute/toutes-les-videos/;;;Ana Filoute
https://www.france.tv;https://www.france.tv/france-5/yetili/;;;Yétili
https://www.france.tv;https://www.france.tv/france-5/yetili/toutes-les-videos/;;;Yétili
https://www.france.tv;https://www.france.tv/france-5/simon-superlapin/;;;Simon Superlapin
https://www.france.tv;https://www.france.tv/france-4/vikingskool/;;;Viking Skool
https://www.france.tv;https://www.france.tv/france-4/vikingskool/toutes-les-videos/;;;Viking Skool
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/les-contes-de-lupin/;;;Les contes de Lupin
https://www.france.tv;https://www.france.tv/enfants/trois-cinq-ans/les-contes-de-lupin/toutes-les-videos/;;;Les contes de Lupin
https://www.france.tv;https://www.france.tv/france-5/juger-petain/;;;Juger Pétain
https://www.france.tv;https://www.france.tv/france-4/les-as-de-la-jungle-a-la-rescousse/;;;Les as de la jungle à la rescousse
https://www.france.tv;https://www.france.tv/france-4/les-as-de-la-jungle-a-la-rescousse/toutes-les-videos/;;;Les as de la jungle à la rescousse
https://www.france.tv;https://www.france.tv/france-5/les-ours-gourmands/;;;Les ours gourmands
https://www.france.tv;https://www.france.tv/france-4/dc-super-hero-girls/;;;DC Super Hero Girls 2019
